concept_id, concept_name,concept_rename
diy1601_905,advanced;trick;water;skiing;flip;skis;reverse;ski;line;landing,
diy1601_906,golf;tips;advanced;free;ball;practice;play;course;green;bunker,
diy1601_907,piano;jingle;bells;playing;hand;left;chords;verse;bass;line,
diy1601_908,film;indie;distribute;distribution;sell;movie;licensing;sponsorships;foreign;films,
diy1601_909,razor;cuts;avoid;shaving;skin;shave;choosing;choose;lotions;prevent,
diy1601_910,whitewater;rafting;gear;safety;river;raft;reading;tips;warm;designs,
diy1601_911,sander;wood;woodworking;basic;tools;routers;router;using;belt;sanding,
diy1601_912,bmx;tricks;bunny;hop;180;hander;manual;360;jump;fakie,
diy1601_913,skateboarding;skateboard;basics;street;maintenance;repair;ramps;advanced;ramp;tricks,
diy1601_914,clay;bowls;pottery;basics;glazing;preparing;doing;pull;tools;lips,
diy1601_915,flat;band;blues;flute;play;create;successful;management;tips;music,
diy1601_916,dog;training;agility;exercises;tricks;trick;collars;harnesses;harness;fitting,
diy1601_917,hippotherapy;horse;motion;motor;skills;clinical;outcomes;patients;positional;sensory,
diy1601_918,skin;care;advice;makeup;tips;reduce;remove;age;spots;acne,
diy1601_919,rock;climbing;adaptive;paraplegic;indoor;climbers;wall;using;holds;rate,
diy1601_920,tea;brewing;basics;green;flowered;teapots;black;teas;types;iced,
diy1601_921,skin;care;makeup;tips;basic;eyes;apply;pores;look;prevent,
diy1601_922,basketball;midi;cubase;music;moves;tutorial;drills;theory;basic;sequencing,
diy1601_923,recipe;cinnamon;rolls;yule;log;chocolate;audio;crackle;cookie;cookies,
diy1601_924,wood;pen;oil;lamps;project;sanding;lamp;lathe;grit;finish,
diy1601_925,children;crafts;paper;craft;clay;mache;foil;pipe;cleaner;newspaper,
diy1601_926,oil;car;truck;trailers;connecting;change;loading;trailer;jack;stands,
diy1601_927,playwriting;advanced;play;write;writing;writers;salon;formating;goals;ideas,
diy1601_928,exercises;core;training;functional;movement;injury;prevention;plyometrics;exercise;leg,
diy1601_929,natural;blues;play;wes;montgomery;playing;chorus;lick;licks;guitar,
diy1601_930,exercises;training;jump;rope;knee;butt;circuit;partner;interval;walking,
diy1601_931,stretches;metabolism;pain;boost;exercises;hiking;body;living;reduce;workout,
diy1601_932,exercises;home;abdominal;triceps;biceps;stretches;leg;shoulder;cardio;chest,
diy1601_933,ollie;skateboarding;tricks;skateboard;tips;ollies;objects;execute;ramp;goofy,
diy1601_934,pro;acid;adobe;premiere;sony;using;editing;loop;effects;file,
diy1601_935,race;sled;dogs;iditarod;dog;dogsled;racing;line;information;truck,
diy1601_936,women;tall;tips;fashion;clothes;jacket;pick;clothing;suit;dress,
diy1601_937,valentine;day;collage;gifts;help;card;prints;paper;gift;motivational,
diy1601_938,darkroom;set;photography;station;setup;dry;wet;space;design;clean,
diy1601_939,watercolor;painting;beginners;paint;watercolors;technique;scene;portrait;brush;sky,
diy1601_940,woofer;speaker;tips;installation;amplifier;car;stereo;retail;speakers;amplifiers,
diy1601_941,fishing;basic;gear;reels;line;knots;tie;conventional;rods;spinning,
diy1601_942,dark;world;monsters;dimension;card;deck;build;gren;cards;lightning,
diy1601_943,draw;eagle;angel;dog;monkey;cat;dogs;lion;bear;bunny,
diy1601_944,painting;tips;techniques;oil;paint;cartooning;illustration;acrylic;choose;acrylics,
diy1601_945,art;drawing;tips;illustrating;airbrush;techniques;caricature;draw;design;caricatures,
diy1601_946,martial;arts;boards;break;board;breaking;doing;suspended;power;knife,
diy1601_947,beef;budapest;tenderloin;recipe;ragout;adding;chopping;onion;garnish;frying,
diy1601_948,caving;techniques;safety;caves;cave;safe;thermal;water;cold;budapest,
diy1601_949,soap;covered;scarf;bracelets;bracelet;wet;felting;layer;wool;rope,
diy1601_950,salad;chicken;recipes;lasagna;pork;hawaiian;casserole;pasta;salmon;sole,
diy1601_951,vision;board;pictures;pieces;writing;goals;size;topics;materials;hand,
diy1601_952,pet;rat;care;rats;interaction;pets;food;basics;cage;set,
diy1601_953,hair;tools;styling;curling;irons;hairstyles;wedding;iron;battery;flat,
diy1601_954,stunting;cheerleading;basic;cheer;prep;shoulder;sit;moves;thigh;stands,
diy1601_955,pick;gift;party;tips;organic;buying;using;trash;tips;scrub;cleaner;washing,
diy1601_956,pets;canaries;finches;personality;breed;accessories;handle;canary;pet;description,
diy1601_957,fashion;design;designs;collar;croquis;sleeve;collars;eyeglasses;drawing;button,
diy1601_958,testing;muscle;medicinal;herbs;body;balance;chart;polarity;finding;categories,
diy1601_959,fashion;pattern;measurements;tips;couture;shirt;tailoring;haute;measure;sketches,
diy1601_960,makeup;tips;application;apply;eyes;look;choose;mascara;eye;shadow,
diy1601_961,hair;tips;hairstyling;short;care;style;curly;techniques;hairstyles;cutting,
diy1601_962,labor;signs;contractions;water;cervix;broken;lightening;dropping;dilation;stationed,
diy1601_963,recipe;butter;cornbread;turkey;peanut;baklava;dressing;cheesecake;chicken;fudge,
diy1601_964,modeling;pick;accessories;hair;treatments;home;healthy;shine;earrings;shoes,
diy1601_965,stage;makeup;tips;techniques;preparing;foundation;apply;cleaning;supplies;visibility,
diy1601_966,galvanic;spa;treatment;therapy;performing;pre;gel;programming;removing;applying,
diy1601_967,apply;natural;makeup;mineral;beauty;products;eye;tips;liner;applying,
diy1601_968,turkish;recipes;quick;easy;pasta;roll;add;feta;sauce;eggs,
diy1601_969,nail;art;designs;design;acrylic;massage;nails;step;lighthouse;dotted,
diy1601_970,gun;pistol;handgun;shooting;holsters;9mm;hand;semi;automatic;operation,
diy1601_971,annual;flowers;planting;techniques;mulching;growing;tips;mulch;flower;using,
diy1601_972,baseball;umpire;bowl;bowling;umpires;terminology;balls;base;calling;accessories,
diy1601_973,sewing;sleeve;jewelry;jacket;alterations;bags;piping;purse;hem;euro,
diy1601_974,orchestra;conducting;string;tips;instruments;history;conduct;characteristics;instrument;conductors,
diy1601_975,archery;tips;techniques;bow;arrow;choose;shoot;shooting;improve;accuracy,
diy1601_976,improv;comedy;games;game;techniques;school;playing;play;house;line,
diy1601_977,exercises;running;tips;exercise;abdominal;basic;weights;muscle;free;build,
diy1601_978,waiter;pta;signs;depression;hair;laundry;makeup;membership;sponges;ideas,
diy1601_979,yoga;advanced;pose;arm;hip;balance;poses;balances;backbend;openers,
diy1601_980,partner;yoga;positions;pose;double;stretch;reclining;leg;downward;dog,
diy1601_981,banking;secrets;advice;loan;mortgages;mortgage;credit;score;borrow;property,
diy1601_982,mandolin;music;triads;major;tips;minor;lessons;tremolo;finger;chord,
diy1601_983,acupuncture;tips;facial;rejuvenation;asthma;hormone;depression;detoxification;balance;health,
diy1601_984,wood;clay;sculpting;bronze;sculpture;process;tools;mold;details;sculptures,
diy1601_985,lavender;guide;distiller;choosing;planting;weeding;loading;unloading;distilling;watering,
diy1601_986,pedicure;beauty;spa;nail;methods;care;tips;cuticle;toes;polish,
diy1601_987,tennis;rackets;play;maintenance;racket;hit;equipment;ball;serve;grip,
diy1601_988,yoga;poses;basic;pose;exercises;warrior;shoulder;twisting;strengthener;half,
diy1601_989,ballet;tips;children;classes;class;kids;pick;studio;studios;price,
diy1601_990,women;kickboxing;kicks;kick;hook;hopping;crescent;axe;stepping;spinning,
diy1601_991,women;kickboxing;kick;kicks;roundhouse;punch;combination;leg;front;cross,
diy1601_992,kids;passing;protestant;faith;bible;teach;biblical;paper;projects;child,
diy1601_993,handbag;choose;jewelry;wear;accessories;dates;pick;date;outfits;bad,
diy1601_994,cookies;almond;chocolate;gourmet;triple;ingredients;dough;baking;scooping;mixing,
diy1601_995,women;dating;attract;online;professional;bachelor;21st;century;attracting;assets,
diy1601_996,supermodel;date;supermodels;attract;dating;avoiding;gold;digging;body;language,
diy1601_997,carpet;cleaning;stains;removing;paint;lipstick;grass;coffee;pet;dry,
diy1601_998,healthy;foods;sleep;eating;food;allergies;digestion;kids;shop;nutrition,
diy1601_999,silk;custom;lamp;shade;flower;glass;arrangements;etch;adding;etching,
diy1601_1000,poi;spinning;weave;butterfly;corkscrew;crossing;moves;fire;backward;hand,
diy1601_1001,baby;bathe;bath;bathing;wash;newborn;tips;deal;cradle;cap,
diy1601_1002,hair;care;tips;styling;curly;color;products;tools;roll;set,
diy1601_1003,mommy;workout;exercises;stroller;lunges;leg;lift;baby;kiss;push,
diy1601_1004,cuban;curly;black;hair;bean;soup;congri;picadillo;cut;italian,
diy1601_1005,handmade;journals;journal;leather;cover;paper;supplies;tips;designs;art,
diy1601_1006,planning;wedding;beach;themed;party;tips;cocktail;plan;ceremony;dinner,
diy1601_1007,women;wardrobe;capsule;building;fashion;tips;outfits;color;jewelry;theory,
diy1601_1008,squash;spaghetti;casserole;baked;recipe;crust;ingredients;seasoning;bread;crumb,
diy1601_1009,camera;audition;acting;tips;auditions;prepare;practice;props;stay;lines,
diy1601_1010,japanese;boxwoods;plants;potted;planting;interior;exterior;plant;pot;boxwood,
diy1601_1011,circuit;bending;copper;etching;learn;vintage;electronics;synthesizer;radios;audio,
diy1601_1012,faux;painting;finish;paint;tips;glaze;tissue;paper;color;washing,
diy1601_1013,woodturning;pepper;mill;sharpening;tool;light;key;pulls;chains;classic,
diy1601_1014,woodturning;cuts;bowl;gouge;skew;scraping;roughing;mounting;blanks;scraper,
diy1601_1015,basketball;shots;rebound;defense;tips;shot;boxing;jump;lay;offensive,
diy1601_1016,crab;shrimp;lobster;cook;cooking;coconut;cakes;shell;boiled;tail,
diy1601_1017,computer;organization;organize;bedroom;closet;clothes;space;organizing;drive;unused,
diy1601_1018,vegan;stuffing;recipe;chopping;onion;adding;celery;apples;mixing;baking,
diy1601_1019,belly;dancing;basic;moves;step;arms;isolations;diamond;arabic;arabesque,
diy1601_1020,cleaning;bathroom;clean;bathrooms;toilet;shower;window;hardware;products;sink,
diy1601_1021,cheerleading;cheers;advanced;basic;stunts;tryouts;prepare;tumbling;jumps;accessories,
diy1601_1022,frontpage;web;digital;internet;edit;images;creating;website;using;browser,
diy1601_1023,car;repair;auto;wrecked;paint;body;replace;inner;panel;panels,
diy1601_1024,yoga;poses;pose;standing;warm;lying;breathing;ups;basic;relaxation,
diy1601_1025,hearing;aid;choose;loss;aids;testing;battery;changing;ear;people,
diy1601_1026,bird;care;parrots;parrot;talk;food;eat;perches;cockatiels;lost,
diy1601_1027,exercises;isolation;exercise;workout;body;resistance;band;butt;ball;lower,
diy1601_1028,dress;retro;shirts;preppy;punk;1970s;pants;1950s;1960s;fold,
diy1601_1029,hawaiian;dance;music;instruments;ipu;movements;combine;steps;uli;foot,
diy1601_1030,fantasy;makeup;eye;applying;eyeshadow;eyelashes;jewels;primer;highlighter;shadows,
diy1601_1031,odissi;dance;indian;dancing;step;gestures;combination;steps;posture;basic,
diy1601_1032,deck;svengali;card;stripper;cards;magic;tricks;balloon;trick;using,
diy1601_1033,self;defense;women;strikes;attacks;frontal;rear;assaults;punches;hand,
diy1601_1034,aromatherapy;products;oil;using;essential;bath;salts;notes;health;benefits,
diy1601_1035,cheerleading;routine;rally;dance;pep;gymnastics;star;routines;handsprings;basic,
diy1601_1036,onions;chop;onion;using;cutting;dishes;chopping;green;spring;garnish,
diy1601_1037,horse;line;gymnastic;jumping;equestrian;care;challenge;riding;longe;courses,
diy1601_1038,car;paint;bumper;primer;sand;supplies;mix;coat;painting;add,
diy1601_1039,hatha;yoga;baby;boomers;exercises;floor;stretch;leg;stretches;chest,
diy1601_1040,salon;clients;interact;client;properly;complete;ticket;service;interacting;talk,
diy1601_1041,credit;cards;score;card;prepaid;counselor;teenager;fix;bad;remove,
diy1601_1042,saxophone;mode;modes;mixolydian;major;lydian;locrian;tips;beginning;half,
diy1601_1043,saxophone;scales;mode;lessons;minor;note;scale;modes;patterns;phrygian,
diy1601_1044,scales;saxophone;chords;pentatonic;scale;lessons;major;sharp;thirds;flat,
diy1601_1045,grooming;cat;haired;dogs;cleaning;dog;cats;eyes;ears;brushing,
diy1601_1046,recipes;picnic;breakfast;bed;french;appetizer;dinner;party;bistro;ingredients,
diy1601_1047,impetu;flamenco;guitar;playing;history,
diy1601_1048,wire;jewelry;basic;beads;necklace;types;hoop;bracelet;diamond;accents,
diy1601_1049,daddy;sandwich;pineapple;salsa;recipe;adding;barbecue;ingredients;finishing;chiles,
diy1601_1050,car;brake;replace;pads;valve;adjustment;automotive;carpet;replacement;maintenance,
diy1601_1051,photography;lighting;techniques;studio;effects;portrait;light;flash;fluorescent;mood,
diy1601_1052,beer;home;brew;brewing;russian;stout;pilsner;english;mild;cream,
diy1601_1053,dining;etiquette;chinese;meal;formats;drinking;invitation;china;entrance;introduction,
diy1601_1054,wire;sculptures;sculpture;figures;welding;torch;using;forming;filling;sketching,
diy1601_1055,medical;jobs;nurse;doctor;surgeon;pharmacist;pharmacy;technician;therapist;physician,
diy1601_1056,wine;pinot;noir;sparkling;types;wines;varieties;grape;california;burgundy,
diy1601_1057,comic;creating;books;book;comics;writing;story;distributing;marketing;white,
diy1601_1058,fishing;bait;tips;fish;equipment;rig;cast;pole;nylon;using,
diy1601_1059,dog;training;command;catch;food;stay;treat;table;leave;agility,
diy1601_1060,fan;ceiling;door;oil;install;installation;fire;vegetable;kabobs;change,
diy1601_1061,soccer;ball;tips;dribble;kick;goal;keeping;moves;shots;goalie,
diy1601_1062,water;system;choosing;softening;softeners;softener;salt;testing;effects;hard,
diy1601_1063,dessert;easy;gourmet;recipes;recipe;chocolate;cream;pie;ice;sundae,
diy1601_1064,skin;facial;cleaning;care;acne;deep;rid;treatment;steam;preparing,
diy1601_1065,dog;training;tips;keeping;dogs;final;note;train;fetch;safety,
diy1601_1066,grow;plants;care;perennial;butterfly;bush;bretisia;sedum;daylilies;geraniums,
diy1601_1067,mobile;choosing;wedding;reception;gigs;getting;songs;bride;groom;equipment,
diy1601_1068,party;model;modeling;tips;runway;photo;shoots;models;walk;movements;photography,
diy1601_1069,tarantula;pet;care;tarantulas;anatomy;types;buying;feeding;behaviors;setting,
diy1601_1070,ballerina;dance;ballet;ballerinas;warm;ups;arm;movements;five;positions,
diy1601_1071,skin;care;treatments;home;chemical;products;peels;facial;types;surgery,
diy1601_1072,dog;massage;techniques;tips;massages;dogs;spine;using;paws;sponge,
diy1601_1073,calligraphy;italic;hand;letters;uncial;lowercase;tips;capital;numerals;letter,
diy1601_1074,tarot;card;meaning;cards;deck;angel;arcana;reading;devil;tower,
diy1601_1075,kwanzaa;traditions;customs;seven;principles;celebration;gifts;music;kuumba;harambe,
diy1601_1076,bushido;hapkido;weapon;chopsticks;staff;lessons;beginners;defense;weapons;using,
diy1601_1077,halloween;costume;painting;paint;art;draw;party;mural;oil;sexy,
diy1601_1078,marching;band;choreograph;dressing;forward;backwards;writing;choreography;form;standing,
diy1601_1079,tea;guitar;strings;brewing;change;basics;electric;ramen;cheese;macaroni,
diy1601_1080,comedy;improv;games;accepting;scene;letter;game;attitude;blind;offers,
diy1601_1081,cartoon;home;school;drawing;math;easy;grade;teaching;draw;kids,
diy1601_1082,software;tutorial;using;cubase;istopmotion;comic;life;fotomagico;flickr;photoline,
diy1601_1083,homeschooling;children;teach;read;teaching;kids;words;tutoring;alphabet;using,
diy1601_1084,dry;cleaning;clean;dress;clothes;shirts;shirt;pressing;collars;drying,
diy1601_1085,stuffed;arroz;con;pollo;peppers;vegetable;kabobs;shells;italian;mediterranean,
diy1601_1086,kiteboarding;beginning;paddle;surfing;kite;beginner;paddleboard;lines;tips;repairing,
diy1601_1087,snowboard;tricks;park;boardslide;backside;ride;frontside;nose;trick;180,
diy1601_1088,improv;games;comedy;improvisational;playing;game;icebreakers;icebreaker;warm;ups,
diy1601_1089,weight;training;tips;techniques;curls;incline;tricep;extensions;seated;lat,
diy1601_1090,ceramic;clay;pottery;vase;teapot;wheel;pots;throwing;mugs;piece,
diy1601_1091,glass;mosaics;stained;grout;mosaic;scoring;designing;breaking;using;mixed,
diy1601_1092,pole;dancing;fitness;basic;start;swoops;choose;studio;inversions;wear,
diy1601_1093,makeup;eye;smoky;false;eyelashes;applying;contouring;apply;contour;using,
diy1601_1094,makeup;applying;bridal;evening;application;prom;foundation;contouring;powder;tips,
diy1601_1095,gym;germs;avoiding;avoid;machines;clothes;washing;bathrooms;locker;fitness,
diy1601_1096,backpacking;unicycle;hiking;tips;equipment;camp;riding;cooking;road;trip,
diy1601_1097,manicure;spa;professional;apply;tips;nails;nail;polish;remove;wax,
diy1601_1098,newborn;puppies;care;puppy;caring;health;feed;teeth;warning;signs,
diy1601_1099,wushu;techniques;beginner;advanced;kick;technique;punch;stance;staff;bow,
diy1601_1100,hair;dreadlocks;techniques;braiding;hairstyle;strand;twist;shampoo;braid;rinsing,
diy1601_1101,clay;polymer;handmade;purses;incense;burner;jeans;bell;bead;sew,
diy1601_1102,massage;techniques;foot;head;technique;sinus;pressure;circular;press;massages,
diy1601_1103,snowboarding;snowboard;180;tips;nose;tail;grinds;ollies;nollies;rolls,
diy1601_1104,texas;holdem;blackjack;hands;dealer;tips;playing;cards;dealing;deal,
diy1601_1105,play;facebook;hungry;game;juggle;juggling;scene;boggle;pictionary;operation,
diy1601_1106,deep;fry;paint;acrylics;acrylic;painting;frying;principals;composition;brush,
diy1601_1107,laundry;clothes;folding;iron;colored;wash;ironing;odor;removal;tips,
diy1601_1108,weekend;workout;warriors;warrior;modified;superman;safety;tips;application;goals,
diy1601_1109,windows;microsoft;wedding;videography;computer;change;videographer;folder;network;file,
diy1601_1110,dental;root;canal;implant;implants;teeth;surgery;whitening;tips;techniques,
diy1601_1111,clay;pottery;materials;natural;mixing;properties;dry;weighing;safety;types,
diy1601_1112,cigars;cigar;tobacco;applying;binder;bunching;leaves;pressing;tools;types,
diy1601_1113,table;legs;build;removable;tips;leg;building;attach;braces;chop,
diy1601_1114,heart;attack;symptoms;response;attacks;factors;signs;cardiac;arrest;seek,
diy1601_1115,pool;play;ball;shot;eight;cue;happens;scratch;nine;game,
diy1601_1116,self;defense;position;inside;outside;nunchuck;techniques;basic;basics;martial,
diy1601_1117,african;drums;west;play;playing;drum;djembe;dun;choosing;sounds,
diy1601_1118,fish;aquarium;care;goldfish;betta;choose;freshwater;light;kill;check,
diy1601_1119,chair;repair;walking;cane;wood;box;joint;restore;lamp;table,
diy1601_1120,television;producer;career;information;job;description;tools;hardest;day;salary,
diy1601_1121,martial;arts;school;choose;tips;safety;life;schools;choosing;understanding,
diy1601_1122,guitar;shapes;chords;chord;build;tab;building;scales;music;theory,
diy1601_1123,home;replacement;garbage;disposal;remote;control;homes;wireless;home;install,
diy1601_1124,game;warden;fish;ranger;park;tennessee;arkansas;pennsylvania;hunting;guide,
diy1601_1125,training;football;conditioning;exercises;season;workout;exercise;athletic;regular;guy,
diy1601_1126,photography;jewelry;outdoor;product;lighting;white;necklace;equipment;location;plexiglass,
diy1601_1127,poker;texas;hold;advanced;strategies;playing;hand;reading;players;flop,
diy1601_1128,paint;bathroom;kitchen;painting;walls;wall;sanding;tools;cracks;cleaning,
diy1601_1129,tai;chi;silk;reeling;movements;beginning;applications;martial;art;movement,
diy1601_1130,unknown,
diy1601_1131,ballet;cake;slippers;cakes;frosting;fondant;pastry;decorating;top;bag,
diy1601_1132,powerpoint;presentation;adding;pages;errors;sounds;hyperlinks;autoforms;transitions;graphics,
diy1601_1133,tips;singing;vocal;intermediate;advanced;voice;beginning;auditioning;musicals;musical,
diy1601_1134,teeth;healthy;maintain;health;dental;tooth;whitening;stop;toothache;toothbrush,
diy1601_1135,dark;skin;makeup;apply;spf;women;color;cleanse;applying;exfoliate,
diy1601_1136,body;language;read;examples;control;boredom;looks;tell;lying;communication,
diy1601_1137,mountain;bike;tips;biking;maintenance;road;bikes;buy;clothing;bicycle,
diy1601_1138,baseball;throw;tips;pitch;pitches;tricks;playing;coaching;bat;ball,
diy1601_1139,golf;charity;tournament;organize;tournaments;creating;website;players;themed;finding,
diy1601_1140,internet;set;network;mac;files;wireless;troubleshooting;share;modem;broken,
diy1601_1141,computer;systems;manager;career;information;pros;cons;tools;qualifications;job,
diy1601_1142,piano;play;chord;chords;7th;inversion;cheerleading;voicing;learn;diminished,
diy1601_1143,magic;gathering;cards;card;heroscape;artifact;game;black;green;guide,
diy1601_1144,kung;kickboxing;kick;combos;self;defense;punch;women;tan;tui,
diy1601_1145,desert;survive;water;treat;snake;bite;fire;lost;protecting;bugs,
diy1601_1146,hip;hop;scratch;functions;vinyl;turntables;beat;choose;record;crossfader,
diy1601_1147,creeking;equipment;pick;choose;water;clothing;understand;obtain;rescue;rope,
diy1601_1148,sony;vegas;pro;paint;shop;photos;tutorial;touch;video;business,
diy1601_1149,fitness;training;calories;basics;burning;stretching;burn;tips;stomach;benefits,
diy1601_1150,airbrush;desert;scene;effects;shirts;airbrushed;stencils;stencil;using;airbrushes,
diy1601_1151,surfboard;riding;equipment;tips;surfing;surf;wet;suit;choose;buy,
diy1601_1152,wheelchair;basketball;tennis;tips;chair;handcycle;wheel;handcycling;handcycles;getting,
diy1601_1153,shoe;care;shoes;clean;leather;shine;boots;remove;odor;stretch,
diy1601_1154,picture;frame;frames;black;white;photos;types;framing;pick;decorative,
diy1601_1155,sewing;quilt;pattern;grocery;sack;holder;homemade;wallet;purse;applique,
diy1601_1156,halloween;decorations;games;decorate;party;throw;pumpkin;table;adults;preserve,
diy1601_1157,brake;tire;flat;replacement;car;tune;fixing;instructions;basic;repair,
diy1601_1158,jeans;fashion;care;wear;own;frayed;customize;tight;soften;rip,
diy1601_1159,play;minor;7th;saxophone;chords;chord,
diy1601_1160,jeans;wash;washing;setting;dryer;temperature;water;caring;detergents;settings,
diy1601_1161,bridal;shower;planning;balloons;favors;online;colors;boxes;tableware;candy,
diy1601_1162,indian;food;recipes;easy;potato;tortilla;pakora;appetizer;spices;ingredients,
diy1601_1163,house;sell;selling;creating;curb;appeal;real;estate;manage;guests,
diy1601_1164,yoga;overweight;lessons;poses;seated;forward;bend;meditation;warrior;backbend,
diy1601_1165,kite;fly;delta;tips;miniature;assembling;ship;kites;styles;guide,
diy1601_1166,wrinkle;treatment;creams;natural;skin;wrinkles;prevention;dry;fruit;cream,
diy1601_1167,belly;moves;dancing;dance;warm;shoulder;shimmy;reverse;figure;eight,
diy1601_1168,theater;run;film;independent;movie;tips;equipment;booking;tinker;street,
diy1601_1169,cardio;kickboxing;kick;kicks;punch;cross;jump;punches;workout;shuffle,
diy1601_1170,care;dog;medium;breed;training;stop;dogs;maltese;adopt;barking,
diy1601_1171,solving;math;solve;finding;equations;proportions;using;variable;reciprocal;division,
diy1601_1172,pet;adoption;rescue;adopting;adopted;animal;shelter;dog;applying;caring,
diy1601_1173,remedies;vaastu;bad;feng;shui;vastu;remedy;results;happens;applied,
diy1601_1174,feng;shui;designs;wealth;elements;directions;home;dining;astrology;principles,
diy1601_1175,musical;play;playing;saws;bow;using;tip;notes;performance;handles,
diy1601_1176,espresso;coffee;drink;drinks;gourmet;tea;recipes;latte;cafe;milk,
diy1601_1177,crochet;basics;stitch;stitches;chain;slip;hold;hook;gauge;shell,
diy1601_1178,hookah;smoking;bar;etiquette;experience;ash;tray;hose;atmosphere;beer,
diy1601_1179,filmmaking;indie;filmmaker;movie;producer;write;screenplay;music;videos;documentary,
diy1601_1180,strut;mounts;car;replace;mount;remove;upper;suspension;bolts;mounting,
diy1601_1181,replace;brake;car;joint;remove;change;belt;rear;windshield;truck,
diy1601_1182,saxophone;exercises;notation;breathing;fingering;chart;music;techniques;tips;mouthpieces,
diy1601_1183,pudding;tomatoes;stuffed;indian;recipe;recipes;flour;adding;semolina;banana,
diy1601_1184,indian;potatoes;carrots;recipe;peas;onions;stuffed;potato;masala;adding,
diy1601_1185,bagpipe;bagpipes;lessons;play;playing;basic;prepare;doubling;learn;grace,
diy1601_1186,tea;types;teas;black;green;flavored;chinese;oolong;earl;grey,
diy1601_1187,tips;tattoo;care;advice;tattoos;exposure;sunscreen;wear;water;sun,
diy1601_1188,shoes;buying;tips;fashion;women;select;wear;pants;length;dress,
diy1601_1189,box;kisses;wish;earrings;peppermint;necklaces;valentine;finger;hershey;kiss,
diy1601_1190,step;irish;dancing;dance;intermediate;move;moves;hop;treble;leap,
diy1601_1191,care;veiled;bearded;uromastyx;dragon;box;lizard;chameleons;keeping;pets,
diy1601_1192,motorcycle;maintenance;accessories;tires;oil;change;helmets;mirrors;winter;step,
diy1601_1193,baseball;fan;watch;explaining;team;game;buying;season;tickets;professional,
diy1601_1194,fencing;sabre;basic;rules;strip;tournament;formats;governing;bodies;penalty,
diy1601_1195,techniques;dreams;physics;modern;day;remembering;insomnia;love;reduce;anxiety,
diy1601_1196,massage;hot;stone;tips;swedish;therapy;effleurage;petrissage;supine;leg,
diy1601_1197,terrarium;reptile;setup;set;bedding;heating;uromastyx;lizard;resources;amount,
diy1601_1198,plants;house;grow;tip;succulent;cactus;cuttings;water;overgrown;houseplant,
diy1601_1199,games;children;birthday;parties;party;learn;popular;play;game;kids,
diy1601_1200,prison;survive;jail;tips;opportunity;alcohol;drug;opportunities;spending;commissary,
diy1601_1201,home;remodeling;supplies;buy;wood;power;drill;chisel;choose;sander,
diy1601_1202,home;green;tips;eco;friendly;living;cleaning;options;office;products,
diy1601_1203,pole;dancing;exercises;exercise;muscles;flagpole;leg;doing;shoulder;mount,
diy1601_1204,african;dance;advanced;moves;dancing;learning;movements;steps;foot;arm,
diy1601_1205,exercises;workout;upper;body;leg;arm;exercise;workouts;curl;bicep,
diy1601_1206,teriyaki;beef;chicken;prepare;marinade;cut;ginger;cook;chop;garlic,
diy1601_1207,indian;stuffed;sandwiches;sandwich;chicken;paneer;tikka;tomato;pizza;green,
diy1601_1208,yoga;pose;poses;chair;sun;kids;weight;loss;standing;exercises,
diy1601_1209,guitar;slide;dobro;music;piano;play;beginning;lessons;bmx;wall,
diy1601_1210,tattoos;tattoo;tattooing;using;poisoning;ink;person;painful;care;apprentice,
diy1601_1211,paintball;equipment;paintballing;play;learn;utilize;understand;gun;wear;pads,
diy1601_1212,home;maintenance;repair;electrical;replace;improvement;install;tips;switch;doorbell,
diy1601_1213,football;basics;training;tips;play;cornerback;running;drills;becoming;throw,
diy1601_1214,video;interview;dvd;vhs;convert;prepare;conduct;computer;preparing;capture,
diy1601_1215,pork;roast;gourmet;recipe;marinade;meat;ingredients;adding;potato;pancake,
diy1601_1216,teach;kids;child;behavior;art;kid;nutrition;understand;home;projects,
diy1601_1217,blackjack;dealer;play;learn;cards;splitting;aces;bust;player;double,
diy1601_1218,calligraphy;western;tips;letters;tools;alphabet;writing;materials;world;intermediate,
diy1601_1219,customer;service;training;customers;basics;tips;abusive;types;keys;importance,
diy1601_1220,bachelorette;party;invitations;name;picture;frame;tags;dress;feather;ribbon,
diy1601_1221,bicycle;wheel;building;spokes;placing;spoke;length;preparing;pulling;calculating,
diy1601_1222,dancing;flamenco;steps;heel;dance;step;golpe;sequence;adding;plantas,
diy1601_1223,beauty;pageant;tips;queen;pageants;avoiding;dresses;formal;wear;swimsuits,
diy1601_1224,clothes;art;fold;string;handmade;steam;arts;crafts;pastel;folding,
diy1601_1225,drum;set;kit;tom;stand;cymbals;mount;drums;hat;bass,
diy1601_1226,surf;understand;surfing;ocean;surfboard;identify;waves;avoid;types;stingrays,
diy1601_1227,belly;veils;dance;dancing;veiled;scarves;wear;tips;fold;veil,
diy1601_1228,brazilian;dancing;samba;belly;dance;lesson;moves;beginners;move;hip,
diy1601_1229,unicycle;ride;mounting;tips;free;foot;assisted;riding;backwards;using,
diy1601_1230,whiskey;types;scotch;whiskeys;serving;history;hot;totty;cocktails;single,
diy1601_1231,relief;block;print;printing;wood;design;creating;preparing;choosing;ink,
diy1601_1232,annuities;financial;planning;annuity;tax;sheltered;variable;rates;selling;plan,
diy1601_1233,bicycle;maintenance;basic;gear;safety;helmet;frame;saddle;accessories;pressure,
